"Source","Target","Weight"
"ar","lv",13
"ar","mad",2
"ar","mai",3
"ar","map-bms",5
"ar","mdf",2
"ar","mg",3
"ar","mi",2
"ar","min",17
"ar","mk",32
"ar","ml",36
"ar","mn",7
"ar","mni",1
"ar","mnw",1
"ar","mr",15
"ar","ms",43
"ar","mt",9
"ar","mwl",6
"ar","my",19
"ar","myv",1
"ar","mzn",7
"ar","na",3
"ar","nah",3
"ar","nap",6
"ar","nds",12
"ar","nds-nl",5
"ar","ne",24
"ar","new",1
"ar","nia",1
"ar","nl",42
"ar","nn",9
"ar","no",33
"ar","nrm",2
"ar","oc",17
"ar","om",1
"ar","or",18
"ar","os",2
"ar","pa",8
"ar","pap",1
"ar","pfl",2
"ar","pl",42
"ar","pms",2
"ar","pnt",1
"ar","ps",5
"ar","pt",53
"ar","qu",4
"ar","rmy",4
"ar","ro",42
"ar","roa-rup",1
"ar","roa-tara",1
"ar","ru",48
"ar","rue",8
"ar","sa",5
"ar","sah",14
"ar","sat",3
"ar","sc",4
"ar","scn",13
"ar","sco",18
"ar","sd",28
"ar","se",5
"ar","sg",2
"ar","sh",30
"ar","shi",1
"ar","shn",12
"ar","si",35
"ar","simple",36
"ar","sk",41
"ar","sl",34
"ar","smn",2
"ar","so",9
"ar","sq",20
"ar","sr",48
"ar","st",1
"ar","stq",2
"ar","su",11
"ar","sv",41
"ar","sw",5
"ar","szl",8
"ar","szy",1
"ar","ta",33
"ar","tay",1
"ar","te",29
"ar","tg",26
"ar","th",42
"ar","ti",1
"ar","tk",7
"ar","tl",16
"ar","tr",46
"ar","trv",1
"ar","ts",1
"ar","tt",27
"ar","tw",1
"ar","tyv",1
"ar","udm",2
"ar","uk",41
"ar","ur",36
"ar","uz",25
"ar","vec",17
"ar","vep",1
"ar","vi",46
"ar","vls",2
"ar","vo",2
"ar","wa",3
"ar","war",2
"ar","wuu",8
"ar","xal",1
"ar","xh",1
"ar","xmf",2
"ar","yi",29
"ar","yo",5
"ar","zea",1
"ar","zh",52
"ar","zh-classical",7
"ar","zh-min-nan",8
"ar","zh-yue",30
"ar","zu",1
"arc","arz",1
"arc","as",1
"arc","av",1
"arc","awa",1
"arc","az",1
"arc","azb",1
"arc","ba",1
"arc","be",1
"arc","be-tarask",1
"arc","bg",1
"arc","bjn",1
"arc","bn",1
"arc","bs",1
"arc","ca",1
"arc","ceb",1
"arc","ckb",1
"arc","cs",1
"arc","cv",1
"arc","cy",1
"arc","da",1
"arc","de",1
"arc","diq",1
"arc","el",1
"arc","en",1
"arc","eo",1
"arc","es",1
"arc","et",1
"arc","eu",1
"arc","fa",1
"arc","fi",1
"arc","fo",1
"arc","fr",1
"arc","fur",1
"arc","fy",1
"arc","ga",1
"arc","gl",1
"arc","haw",1
"arc","he",1
"arc","hi",1
"arc","hr",1
"arc","hu",1
"arc","hy",1
"arc","ia",1
"arc","id",1
"arc","it",1
"arc","ja",1
"arc","jbo",1
"arc","jv",1
"arc","ka",1
"arc","kk",1
"arc","km",1
"arc","ko",1
"arc","ks",1
"arc","ku",1
"arc","lb",1
"arc","lo",1
"arc","ltg",1
"arc","lv",1
"arc","mi",1
"arc","min",1
"arc","mk",1
"arc","ml",1
"arc","mn",1
"arc","mr",1
"arc","ms",1
"arc","mt",1
"arc","my",1
"arc","nah",1
"arc","ne",1
"arc","new",1
"arc","nl",1
"arc","nn",1
"arc","no",1
"arc","oc",1
"arc","or",1
"arc","os",1
"arc","pl",1
"arc","pt",1
"arc","ro",1
"arc","ru",1
"arc","sco",1
"arc","sd",1
"arc","sh",1
"arc","shi",1
"arc","shn",1
"arc","si",1
"arc","simple",1
"arc","sk",1
"arc","sl",1
"arc","sr",1
"arc","sv",1
"arc","ta",1
"arc","te",1
"arc","tg",1
"arc","th",1
"arc","tl",1
"arc","tr",1
"arc","uk",1
"arc","ur",1
"arc","vec",1
"arc","vi",1
"arc","yi",1
"arc","zh",1
"arc","zh-classical",1
"arc","zh-min-nan",1
"arc","zh-yue",1
"ary","arz",8
"ary","as",7
"ary","ast",4
"ary","av",2
"ary","az",8
"ary","azb",9
"ary","ba",5
"ary","bar",2
"ary","bat-smg",2
"ary","be",8
"ary","be-tarask",7
"ary","bg",9
"ary","bh",7
"ary","bjn",1
"ary","bn",9
"ary","bo",1
"ary","bpy",1
"ary","br",3
"ary","bs",9
"ary","bxr",2
"ary","ca",9
"ary","cbk-zam",1
"ary","ce",3
"ary","ceb",2
"ary","chr",2
"ary","ckb",9
"ary","co",2
"ary","cs",9
"ary","csb",3
"ary","cv",2
"ary","cy",5
"ary","da",9
"ary","dag",1
"ary","de",8
"ary","diq",1
"ary","dsb",1
"ary","dty",1
"ary","dv",1
"ary","el",9
"ary","eml",1
"ary","en",9
"ary","eo",9
"ary","es",9
"ary","et",5
"ary","eu",5
"ary","fa",9
"ary","fi",7
"ary","fiu-vro",1
"ary","fo",2
"ary","fr",9
"ary","frr",1
"ary","fur",1
"ary","fy",1
"ary","ga",3
"ary","gan",2
"ary","gl",8
"ary","glk",4
"ary","gn",1
"ary","gor",1
"ary","got",1
"ary","gu",9
"ary","gv",1
"ary","ha",2
"ary","hak",1
"ary","haw",2
"ary","he",6
"ary","hi",6
"ary","hr",9
"ary","hsb",2
"ary","hu",8
"ary","hy",9
"ary","hyw",2
"ary","ia",4
"ary","id",9
"ary","ig",2
"ary","ilo",4
"ary","inh",2
"ary","io",2
"ary","is",7
"ary","it",9
"ary","iu",1
"ary","ja",9
"ary","jbo",1
"ary","jv",6
"ary","ka",8
"ary","kbd",1
"ary","kbp",1
"ary","kk",8
"ary","kl",2
"ary","km",3
"ary","kn",5
"ary","ko",9
"ary","koi",1
"ary","ks",4
"ary","ksh",3
"ary","ku",4
"ary","kw",1
"ary","la",4
"ary","lad",3
"ary","lb",4
"ary","lbe",2
"ary","lg",1
"ary","li",1
"ary","lij",2
"ary","lmo",2
"ary","ln",1
"ary","lt",8
"ary","lv",5
"ary","mad",1
"ary","mai",1
"ary","map-bms",1
"ary","mg",2
"ary","mi",1
"ary","min",7
"ary","mk",7
"ary","ml",8
"ary","mn",3
"ary","mnw",1
"ary","mr",6
"ary","ms",9
"ary","mt",2
"ary","mwl",2
"ary","my",5
"ary","mzn",4
"ary","na",2
"ary","nap",4
"ary","nds",4
"ary","nds-nl",1
"ary","ne",8
"ary","nl",9
"ary","nn",4
"ary","no",8
"ary","nrm",1
"ary","oc",5
"ary","om",1
"ary","or",6
"ary","os",1
"ary","pa",6
"ary","pfl",1
"ary","pl",9
"ary","pnt",1
"ary","ps",3
"ary","pt",9
"ary","qu",2
"ary","rmy",2
"ary","ro",9
"ary","roa-rup",1
"ary","roa-tara",1
"ary","ru",9
"ary","rue",3
"ary","sa",2
"ary","sah",5
"ary","sat",2
"ary","sc",1
"ary","scn",6
"ary","sco",6
"ary","sd",8
"ary","se",1
"ary","sg",1
"ary","sh",9
"ary","shn",5
"ary","si",7
"ary","simple",8
"ary","sk",9
"ary","sl",7
"ary","smn",1
"ary","so",2
"ary","sq",9
"ary","sr",9
"ary","st",1
"ary","stq",1
"ary","su",2
"ary","sv",9
"ary","sw",2
"ary","szl",4
"ary","szy",1
"ary","ta",9
"ary","tay",1
"ary","te",8
"ary","tg",9
"ary","th",9
"ary","ti",1
"ary","tk",5
"ary","tl",3
"ary","tr",9
"ary","trv",1
"ary","tt",8
"ary","tw",1
"ary","tyv",1
"ary","udm",1
"ary","uk",9
"ary","ur",9
"ary","uz",9
"ary","vec",6
"ary","vep",1
"ary","vi",9
"ary","vo",1
"ary","wa",1
"ary","war",2
"ary","wuu",2
"ary","xh",1
"ary","xmf",1
"ary","yi",7
"ary","yo",3
"ary","zh",9
"ary","zh-classical",1
"ary","zh-min-nan",3
"ary","zh-yue",8
"ary","zu",1
"arz","as",26
"arz","ast",8
"arz","av",4
"arz","awa",1
"arz","az",28
"arz","azb",33
"arz","ba",27
"arz","bar",9
"arz","bat-smg",2
"arz","be",27
"arz","be-tarask",26
"arz","bg",35
"arz","bh",15
"arz","bjn",4
"arz","bn",36
"arz","bo",1
"arz","bpy",1
"arz","br",12
"arz","bs",19
"arz","bxr",3
"arz","ca",31
"arz","cbk-zam",1
"arz","cdo",2
"arz","ce",14
"arz","ceb",10
"arz","chr",4
"arz","ckb",33
"arz","co",2
"arz","cs",36
"arz","csb",3
"arz","cv",7
"arz","cy",13
"arz","da",28
"arz","de",29
"arz","diq",6
"arz","dsb",3
"arz","dty",1
"arz","dv",2
"arz","el",32
"arz","eml",1
"arz","en",37
"arz","eo",28
"arz","es",35
"arz","et",15
"arz","eu",12
"arz","fa",37
"arz","fi",28
"arz","fiu-vro",1
"arz","fo",6
"arz","fr",36
"arz","frr",1
"arz","fur",3
"arz","fy",5
"arz","ga",6
"arz","gan",3
"arz","gl",33
"arz","glk",4
"arz","gn",2
"arz","gom",2
"arz","gor",1
"arz","got",1
"arz","gu",17
"arz","gv",4
"arz","ha",2
"arz","hak",2
"arz","haw",3
"arz","he",27
"arz","hi",24
"arz","hr",31
"arz","hsb",8
"arz","ht",1
"arz","hu",30
"arz","hy",28
"arz","hyw",2
"arz","ia",13
"arz","id",35
"arz","ig",3
"arz","ilo",12
"arz","inh",4
"arz","io",3
"arz","is",18
"arz","it",33
"arz","iu",1
"arz","ja",35
"arz","jbo",2
"arz","jv",19
"arz","ka",24
"arz","kbd",1
"arz","kbp",1
"arz","kk",24
"arz","kl",3
"arz","km",12
"arz","kn",10
"arz","ko",36
"arz","koi",1
"arz","ks",7
"arz","ksh",4
"arz","ku",12
"arz","kw",2
"arz","ky",1
"arz","la",13
"arz","lad",5
"arz","lb",12
"arz","lbe",2
"arz","lez",1
"arz","lg",2
"arz","li",3
"arz","lij",1
"arz","lmo",3
"arz","ln",1
"arz","lo",3
"arz","lt",28
"arz","ltg",2
"arz","lv",11
"arz","mad",1
"arz","mai",3
"arz","map-bms",5
"arz","mdf",2
"arz","mg",3
"arz","mi",2
"arz","min",17
"arz","mk",31
"arz","ml",31
"arz","mn",7
"arz","mni",1
"arz","mnw",1
"arz","mr",13
"arz","ms",32
"arz","mt",8
"arz","mwl",5
"arz","my",18
"arz","myv",1
"arz","mzn",7
"arz","na",3
"arz","nah",2
"arz","nap",6
"arz","nds",10
"arz","nds-nl",4
"arz","ne",23
"arz","new",1
"arz","nl",32
"arz","nn",9
"arz","no",27
"arz","nrm",2
"arz","oc",14
"arz","om",1
"arz","or",16
"arz","os",2
"arz","pa",5
"arz","pap",1
"arz","pfl",2
"arz","pl",32
"arz","pms",1
"arz","pnt",1
"arz","ps",4
"arz","pt",37
"arz","qu",4
"arz","rmy",4
"arz","ro",34
"arz","roa-rup",1
"arz","roa-tara",1
"arz","ru",37
"arz","rue",8
"arz","sa",4
"arz","sah",13
"arz","sat",3
"arz","sc",3
"arz","scn",13
"arz","sco",17
"arz","sd",22
"arz","se",5
"arz","sg",2
"arz","sh",28
"arz","shi",1
"arz","shn",10
"arz","si",30
"arz","simple",30
"arz","sk",32
"arz","sl",29
"arz","smn",2
"arz","so",8
"arz","sq",19
"arz","sr",36
"arz","st",1
"arz","stq",2
"arz","su",9
"arz","sv",33
"arz","sw",5
"arz","szl",8
"arz","szy",1
"arz","ta",29
"arz","tay",1
"arz","te",28
"arz","tg",23
"arz","th",34
"arz","ti",1
"arz","tk",6
"arz","tl",14
"arz","tr",36
"arz","trv",1
"arz","ts",1
"arz","tt",25
"arz","tw",1
"arz","tyv",1
"arz","udm",2
"arz","uk",34
"arz","ur",30
"arz","uz",22
"arz","vec",14
"arz","vep",1
"arz","vi",36
"arz","vls",2
"arz","vo",2
"arz","wa",3
"arz","war",2
"arz","wuu",7
"arz","xal",1
"arz","xh",1
"arz","xmf",2
"arz","yi",26
"arz","yo",5
"arz","zea",1
"arz","zh",37
"arz","zh-classical",7
"arz","zh-min-nan",7
"arz","zh-yue",26
"arz","zu",1
"as","ast",7
"as","av",3
"as","awa",1
"as","az",23
"as","azb",27
"as","ba",19
"as","bar",7
"as","bat-smg",2
"as","be",24
"as","be-tarask",23
"as","bg",25
"as","bh",14
"as","bjn",4
"as","bn",28
"as","bo",1
"as","bpy",1
"as","br",12
"as","bs",17
"as","bxr",3
"as","ca",25
"as","cbk-zam",2
"as","cdo",1
"as","ce",12
"as","ceb",10
"as","chr",3
"as","ckb",27
"as","co",2
"as","cs",28
"as","csb",3
"as","cv",5
"as","cy",13
"as","da",24
"as","de",25
"as","diq",7
"as","dsb",2
"as","dty",1
"as","dv",2
"as","el",27
"as","eml",1
"as","en",28
"as","eo",24
"as","es",27
"as","et",15
"as","eu",12
"as","fa",28
"as","fi",25
"as","fiu-vro",1
"as","fo",6
"as","fr",27
"as","frr",1
"as","fur",3
"as","fy",3
"as","ga",6
"as","gan",3
"as","gl",26
"as","glk",4
"as","gn",2
"as","gom",2
"as","gor",1
"as","got",1
"as","gu",14
"as","gv",3
"as","ha",2
"as","hak",2
"as","haw",3
"as","he",22
"as","hi",22
"as","hr",25
"as","hsb",7
"as","hu",23
"as","hy",24
"as","hyw",1
"as","ia",12
"as","id",27
"as","ig",3
"as","ilo",12
"as","inh",5
"as","io",3
"as","is",15
"as","it",26
"as","iu",1
"as","ja",28
"as","jbo",2
"as","jv",15
"as","ka",21
"as","kbd",1
"as","kbp",1
"as","kk",18
"as","kl",3
"as","km",11
"as","kn",9
"as","ko",28
"as","koi",1
"as","ks",7
"as","ksh",5
"as","ku",10
"as","kw",2
"as","ky",1
"as","la",13
"as","lad",4
"as","lb",11
"as","lbe",2
"as","lg",1
"as","li",2
"as","lij",1
"as","lmo",4
"as","ln",1
"as","lo",2
"as","lt",23
"as","ltg",2
"as","lv",12
"as","mad",1
"as","mai",3
"as","map-bms",4
"as","mdf",2
"as","mg",3
"as","mi",2
"as","min",14
"as","mk",25
"as","ml",25
"as","mn",7
"as","mni",1
"as","mnw",1
"as","mr",11
"as","ms",27
"as","mt",7
"as","mwl",3
"as","my",15
"as","myv",1
"as","mzn",5
"as","na",2
"as","nah",2
"as","nap",5
"as","nds",10
"as","nds-nl",3
"as","ne",20
"as","new",1
"as","nl",27
"as","nn",9
"as","no",21
"as","nrm",2
"as","oc",12
"as","om",1
"as","or",15
"as","os",2
"as","pa",6
"as","pap",1
"as","pfl",1
"as","pl",26
"as","pms",1
"as","pnt",1
"as","ps",4
"as","pt",28
"as","qu",4
"as","rmy",4
"as","ro",27
"as","roa-rup",1
"as","roa-tara",1
"as","ru",28
"as","rue",5
"as","sa",3
"as","sah",12
"as","sat",2
"as","sc",3
"as","scn",10
"as","sco",15
"as","sd",20
"as","se",5
"as","sg",2
"as","sh",22
"as","shi",1
"as","shn",10
"as","si",24
"as","simple",25
"as","sk",25
"as","sl",23
"as","smn",2
"as","so",8
"as","sq",16
"as","sr",28
"as","st",1
"as","stq",2
"as","su",9
"as","sv",27
"as","sw",4
"as","szl",7
"as","szy",1
"as","ta",22
"as","tay",1
"as","te",23
"as","tg",20
"as","th",27
"as","ti",1
"as","tk",7
"as","tl",12
"as","tr",28
"as","trv",1
"as","ts",1
"as","tt",21
"as","tw",1
"as","tyv",1
"as","udm",2
"as","uk",26
"as","ur",26
"as","uz",19
"as","vec",13
"as","vep",1
"as","vi",28
"as","vls",1
"as","vo",2
"as","wa",2
"as","war",2
"as","wuu",6
"as","xal",1
"as","xh",1
"as","xmf",2
"as","yi",23
"as","yo",5
"as","zea",1
"as","zh",28
"as","zh-classical",6
"as","zh-min-nan",7
"as","zh-yue",22
"as","zu",1
"ast","av",1
"ast","az",11
"ast","azb",9
"ast","ba",8
"ast","bar",5
"ast","bat-smg",1
"ast","be",9
"ast","be-tarask",9
"ast","bg",10
"ast","bh",5
"ast","bjn",1
"ast","bn",9
"ast","br",5
"ast","bs",7
"ast","bxr",1
"ast","ca",12
"ast","ce",3
"ast","ceb",3
"ast","chr",3
"ast","ckb",9
"ast","co",1
"ast","cs",12
"ast","csb",2
"ast","cv",2
"ast","cy",5
"ast","da",10
"ast","dag",1
"ast","de",11
"ast","diq",3
"ast","dsb",2
"ast","el",10
"ast","en",12
"ast","eo",12
"ast","es",12
"ast","et",8
"ast","eu",7
"ast","ext",1
"ast","fa",11
"ast","fi",11
"ast","fiu-vro",1
"ast","fo",2
"ast","fr",12
"ast","frr",1
"ast","fy",2
"ast","gan",1
"ast","gl",11
"ast","glk",3
"ast","gn",1
"ast","gom",1
"ast","gu",6
"ast","gv",1
"ast","ha",2
"ast","he",11
"ast","hi",9
"ast","hr",9
"ast","hsb",5
"ast","hu",11
"ast","hy",11
"ast","hyw",1
"ast","ia",7
"ast","id",11
"ast","ig",1
"ast","ilo",4
"ast","inh",3
"ast","io",1
"ast","is",7
"ast","it",12
"ast","ja",12
"ast","jv",7
"ast","ka",10
"ast","kk",7
"ast","kl",2
"ast","km",4
"ast","kn",3
"ast","ko",11
"ast","ks",2
"ast","ksh",2
"ast","ku",3
"ast","la",4
"ast","lad",3
"ast","lb",5
"ast","lfn",1
"ast","lg",1
"ast","li",2
"ast","lij",2
"ast","lmo",1
"ast","ln",1
"ast","lo",1
"ast","lt",7
"ast","ltg",1
"ast","lv",5
"ast","map-bms",3
"ast","mdf",1
"ast","mg",2
"ast","min",5
"ast","mk",8
"ast","ml",10
"ast","mn",3
"ast","mni",1
"ast","mr",3
"ast","ms",11
"ast","mt",3
"ast","mwl",2
"ast","my",3
"ast","mzn",2
"ast","nah",1
"ast","nap",4
"ast","nds",3
"ast","nds-nl",1
"ast","ne",6
"ast","nl",12
"ast","nn",5
"ast","no",10
"ast","nrm",1
"ast","oc",5
"ast","or",4
"ast","pa",4
"ast","pl",12
"ast","pms",1
"ast","pnt",1
"ast","ps",2
"ast","pt",12
"ast","qu",3
"ast","rmy",2
"ast","ro",12
"ast","roa-tara",1
"ast","ru",12
"ast","rue",5
"ast","sa",2
"ast","sah",4
"ast","sat",1
"ast","sc",1
"ast","scn",6
"ast","sco",5
"ast","sd",8
"ast","se",1
"ast","sh",9
"ast","shn",4
"ast","si",9
"ast","simple",9
"ast","sk",11
"ast","sl",10
"ast","so",2
"ast","sq",6
"ast","sr",12
"ast","stq",2
"ast","su",3
"ast","sv",11
"ast","sw",2
"ast","szl",3
"ast","ta",9
"ast","te",6
"ast","tg",9
"ast","th",11
"ast","tk",3
"ast","tl",4
"ast","tr",11
"ast","tt",9
"ast","uk",9
"ast","ur",10
"ast","uz",8
"ast","vec",8
"ast","vi",12
"ast","vls",1
"ast","vo",1
"ast","wa",1
"ast","wuu",3
"ast","xal",1
"ast","yi",9
"ast","yo",1
"ast","zea",1
"ast","zh",12
"ast","zh-classical",2
"ast","zh-min-nan",2
"ast","zh-yue",10
"av","awa",1
"av","az",4
"av","azb",5
"av","ba",3
"av","bar",2
"av","bat-smg",1
"av","be",4
"av","be-tarask",3
"av","bg",5
"av","bh",2
"av","bjn",1
"av","bn",5
"av","bo",1
"av","bpy",1
"av","br",2
"av","bs",5
"av","bxr",1
"av","ca",5
"av","cdo",1
"av","ce",3
"av","ceb",3
"av","ckb",5
"av","cs",5
"av","cv",2
"av","cy",2
"av","da",5
"av","dag",1
"av","de",5
"av","diq",1
"av","dsb",1
"av","dty",1
"av","dv",1
"av","el",5
"av","eml",1
"av","en",5
"av","eo",5
"av","es",5
"av","et",3
"av","eu",2
"av","fa",5
"av","fi",4
"av","fo",2
"av","fr",5
"av","fur",1
"av","fy",3
"av","ga",2
"av","gan",2
"av","gl",4
"av","gom",1
"av","got",1
"av","gu",2
"av","gv",1
"av","hak",1
"av","haw",2
"av","he",5
"av","hi",4
"av","hr",5
"av","hsb",1
"av","ht",1
"av","hu",4
"av","hy",5
"av","ia",3
"av","id",5
"av","ig",1
"av","ilo",1
"av","inh",3
"av","io",1
"av","it",5
"av","ja",5
"av","jbo",1
"av","jv",2
"av","ka",4
"av","kbd",1
"av","kbp",1
"av","kk",3
"av","km",2
"av","kn",2
"av","ko",5
"av","koi",1
"av","ks",3
"av","ksh",1
"av","ku",3
"av","la",1
"av","lad",1
"av","lb",3
"av","lbe",1
"av","lez",1
"av","li",1
"av","lij",2
"av","lmo",1
"av","lo",1
"av","lt",2
"av","ltg",1
"av","lv",3
"av","mai",1
"av","mi",2
"av","min",2
"av","mk",4
"av","ml",5
"av","mn",2
"av","mnw",1
"av","mr",4
"av","ms",5
"av","mt",2
"av","mwl",2
"av","my",4
"av","mzn",1
"av","na",2
"av","nah",1
"av","nds",2
"av","nds-nl",2
"av","ne",3
"av","new",1
"av","nl",5
"av","nn",1
"av","no",4
"av","oc",3
"av","or",2
"av","os",1
"av","pa",2
"av","pfl",2
"av","pl",5
"av","ps",2
"av","pt",5
"av","qu",1
"av","rmy",1
"av","ro",5
"av","ru",5
"av","rue",1
"av","sa",1
"av","sat",1
"av","sc",1
"av","sco",4
"av","sd",4
"av","sg",1
"av","sh",5
"av","shi",1
"av","shn",4
"av","si",3
"av","simple",4
"av","sk",5
"av","sl",4
"av","so",1
"av","sq",3
"av","sr",5
"av","st",1
"av","su",1
"av","sv",5
"av","sw",1
"av","szl",2
"av","szy",1
"av","ta",5
"av","tay",1
"av","te",4
"av","tg",4
"av","th",5
"av","ti",1
"av","tl",3
"av","tr",5
"av","trv",1
"av","tt",2
"av","tw",1
"av","tyv",1
"av","udm",1
"av","uk",5
"av","ur",5
"av","uz",4
"av","vec",4
"av","vi",5
"av","vls",1
"av","wa",1
"av","war",1
"av","wuu",2
"av","xh",1
"av","xmf",1
"av","yi",4
"av","yo",2
"av","zh",5
"av","zh-classical",3
"av","zh-min-nan",1
"av","zh-yue",5
"av","zu",1
"awa","az",1
"awa","azb",1
"awa","ba",1
"awa","be",1
"awa","be-tarask",1
"awa","bg",1
"awa","bjn",1
"awa","bn",1
"awa","bs",1
"awa","ca",1
"awa","ceb",1
"awa","ckb",1
"awa","cs",1
"awa","cv",1
"awa","cy",1
"awa","da",1
"awa","de",1
"awa","diq",1
"awa","el",1
"awa","en",1
"awa","eo",1
"awa","es",1
"awa","et",1
"awa","eu",1
"awa","fa",1
"awa","fi",1
"awa","fo",1
"awa","fr",1
"awa","fur",1
"awa","fy",1
"awa","ga",1
"awa","gl",1
"awa","haw",1
"awa","he",1
"awa","hi",1
"awa","hr",1
"awa","hu",1
"awa","hy",1
"awa","ia",1
"awa","id",1
"awa","it",1
"awa","ja",1
"awa","jbo",1
"awa","jv",1
"awa","ka",1
"awa","kk",1
"awa","km",1
"awa","ko",1
"awa","ks",1
"awa","ku",1
"awa","lb",1
"awa","lo",1
"awa","ltg",1
"awa","lv",1
"awa","mi",1
"awa","min",1
"awa","mk",1
"awa","ml",1
"awa","mn",1
"awa","mr",1
"awa","ms",1
"awa","mt",1
"awa","my",1
"awa","nah",1
"awa","ne",1
"awa","new",1
"awa","nl",1
"awa","nn",1
"awa","no",1
"awa","oc",1
"awa","or",1
"awa","os",1
"awa","pl",1
"awa","pt",1
"awa","ro",1
"awa","ru",1
"awa","sco",1
"awa","sd",1
"awa","sh",1
"awa","shi",1
"awa","shn",1
"awa","si",1
"awa","simple",1
"awa","sk",1
"awa","sl",1
"awa","sr",1
"awa","sv",1
"awa","ta",1
"awa","te",1
"awa","tg",1
"awa","th",1
"awa","tl",1
"awa","tr",1
"awa","uk",1
"awa","ur",1
"awa","vec",1
"awa","vi",1
"awa","yi",1
"awa","zh",1
"awa","zh-classical",1
"awa","zh-min-nan",1
"awa","zh-yue",1
"az","azb",31
"az","ba",23
"az","bar",10
"az","bat-smg",1
"az","be",27
"az","be-tarask",27
"az","bg",30
"az","bh",13
"az","bjn",4
"az","bn",30
"az","br",14
"az","bs",19
"az","bxr",2
"az","ca",29
"az","cbk-zam",2
"az","cdo",1
"az","ce",11
"az","ceb",10
"az","chr",4
"az","ckb",28
"az","co",2
"az","cs",35
"az","csb",3
"az","cv",6
"az","cy",13
"az","da",26
"az","dag",1
"az","de",27
"az","diq",7
"az","dsb",3
"az","dv",1
"az","el",30
"az","en",35
"az","eo",27
"az","es",33
"az","et",13
"az","eu",12
"az","ext",1
"az","fa",34
"az","fi",28
"az","fiu-vro",1
"az","fo",5
"az","fr",34
"az","frr",1
"az","fur",3
"az","fy",5
"az","ga",4
"az","gan",3
"az","gl",28
"az","glk",5
"az","gn",2
"az","gom",2
"az","gor",1
"az","gu",14
"az","gv",4
"az","ha",2
"az","hak",1
"az","haw",2
"az","he",27
"az","hi",21
"az","hr",27
"az","hsb",7
"az","ht",1
"az","hu",31
"az","hy",29
"az","hyw",3
"az","ia",15
"az","id",32
"az","ig",2
"az","ilo",11
"az","inh",5
"az","io",2
"az","is",17
"az","it",31
"az","iu",1
"az","ja",34
"az","jbo",2
"az","jv",18
"az","ka",23
"az","kk",19
"az","kl",3
"az","km",10
"az","kn",7
"az","ko",32
"az","ks",6
"az","ksh",4
"az","ku",9
"az","kw",2
"az","la",11
"az","lad",5
"az","lb",11
"az","lbe",1
"az","lez",1
"az","lfn",1
"az","lg",2
"az","li",3
"az","lij",2
"az","lmo",3
"az","ln",1
"az","lo",2
"az","lt",22
"az","ltg",2
"az","lv",11
"az","mad",1
"az","mai",1
"az","map-bms",5
"az","mdf",2
"az","mg",3
"az","mi",1
"az","min",15
"az","mk",26
"az","ml",30
"az","mn",5
"az","mni",1
"az","mr",12
"az","ms",30
"az","mt",8
"az","mwl",4
"az","my",14
"az","mzn",7
"az","na",2
"az","nah",3
"az","nap",5
"az","nds",10
"az","nds-nl",3
"az","ne",19
"az","new",1
"az","nl",32
"az","nn",8
"az","no",24
"az","nrm",2
"az","oc",13
"az","om",1
"az","or",12
"az","os",2
"az","pa",6
"az","pap",1
"az","pfl",1
"az","pl",30
"az","pms",1
"az","pnt",1
"az","ps",3
"az","pt",34
"az","qu",3
"az","rmy",3
"az","ro",30
"az","roa-rup",1
"az","roa-tara",1
"az","ru",35
"az","rue",8
"az","sa",3
"az","sah",14
"az","sat",2
"az","sc",3
"az","scn",13
"az","sco",16
"az","sd",20
"az","se",4
"az","sg",1
"az","sh",24
"az","shi",1
"az","shn",9
"az","si",28
"az","simple",28
"az","sk",30
"az","sl",24
"az","smn",2
"az","so",7
"az","sq",17
"az","sr",34
"az","stq",2
"az","su",9
"az","sv",31
"az","sw",5
"az","szl",6
"az","ta",26
"az","te",25
"az","tg",20
"az","th",32
"az","tk",6
"az","tl",10
"az","tr",33
"az","ts",1
"az","tt",22
"az","udm",1
"az","uk",30
"az","ur",28
"az","uz",21
"az","vec",15
"az","vep",1
"az","vi",34
"az","vls",2
"az","vo",2
"az","wa",3
"az","war",1
"az","wuu",6
"az","xal",1
"az","xmf",1
"az","yi",23
"az","yo",4
"az","zea",1
"az","zh",35
"az","zh-classical",5
"az","zh-min-nan",8
"az","zh-yue",25
"azb","ba",23
"azb","bar",9
"azb","bat-smg",2
"azb","be",29
"azb","be-tarask",27
"azb","bg",34
"azb","bh",15
"azb","bjn",4
"azb","bn",34
"azb","bo",1
"azb","bpy",1
"azb","br",14
"azb","bs",21
"azb","bxr",3
"azb","ca",32
"azb","cbk-zam",2
"azb","cdo",2
"azb","ce",14
"azb","ceb",11
"azb","chr",4
"azb","ckb",34
"azb","co",2
"azb","cs",37
"azb","csb",3
"azb","cv",7
"azb","cy",13
"azb","da",28
"azb","dag",1
"azb","de",29
"azb","diq",7
"azb","dsb",3
"azb","dty",1
"azb","dv",2
"azb","el",32
"azb","eml",1
"azb","en",37
"azb","eo",29
"azb","es",36
"azb","et",15
"azb","eu",13
"azb","fa",37
"azb","fi",30
"azb","fiu-vro",1
"azb","fo",6
"azb","fr",35
"azb","frr",1
"azb","fur",3
"azb","fy",5
"azb","ga",6
"azb","gan",3
"azb","gl",32
"azb","glk",5
"azb","gn",2
"azb","gom",2
"azb","gor",1
"azb","got",1
"azb","gu",17
"azb","gv",4
"azb","ha",2
